Id,Prediction
64988,5663522.919664953
64989,5460299.156191097
64990,3612206.7315991726
64991,4439966.105320551
64992,3739354.3100012946
64993,1992302.2093683358
64994,4493249.218796058
64995,5503379.885822059
64996,2733813.4532078854
64997,5286328.709668482
64998,3826001.0421416494
64999,2868320.188939932
65000,2796189.336311568
65001,7281581.169685078
65002,3726555.8717100853
65003,2810621.6151191466
65004,9929864.87354457
65005,5717261.1765580205
65006,4263397.696226481
65007,5580559.041309739
65008,4190876.585388975
65009,5047320.362179692
65010,6763982.126644349
65011,5369946.910550434
65012,6111446.641353501
65013,6347820.147271959
65014,3519381.3882557964
65015,5098442.337971422
65016,6953661.804445247
65017,2731005.5535893315
65018,4155661.5817644284
65019,5338845.699356371
65020,5693989.615752606
65021,4625887.078089146
65022,5103764.4972157
65023,4922432.262218179
65024,3287952.8797053075
65025,4504583.463045788
65026,6285639.678851967
65027,2208601.8148600943
65028,4665342.200717361
65029,3580903.4247734104
65030,4019252.9728057384
65031,4335305.346632315
65032,5301973.331898504
65033,4796596.37402375
65034,3661983.030695871
65035,3841504.9576286147
65036,5677853.290944189
65037,2937695.2648933046
65038,3506155.5617486043
65039,2787937.299843879
65040,3143158.600437563
65041,4025892.5494665434
65042,4987977.272478297
65043,5231946.1010980215
65044,3238985.358379347
65045,4262744.104069076
65046,5317719.733355235
65047,3840717.4248680254
65048,5834744.66611635
65049,2729434.548897082
65050,5128351.431156443
65051,3898432.7721627494
65052,4157680.022934695
65053,5210247.093810998
65054,3600424.4808468595
65055,2499775.691132879
65056,3995682.7140007624
65057,5363727.161343464
65058,3270431.7176358704
65059,3813224.0596474735
65060,2946420.4738103193
65061,4024617.564785948
65062,4752949.807572222
65063,3193186.2166677047
65064,6892684.470739265
65065,2628090.726467784
65066,5340624.031568208
65067,3365705.0615207464
65068,3378734.036791593
65069,6376127.100520091
65070,9333442.70028778
65071,4533628.176875727
65072,5177409.364518054
65073,7018655.90188906
65074,3428046.3575003124
65075,3735065.614830096
65076,4305474.343514082
65077,2982835.775429887
65078,4094939.1237709615
65079,5769803.254102175
65080,3331942.9305184637
65081,3132977.75248314
65082,2239266.5865102666
65083,3830348.691144375
65084,4043883.371481302
65085,4092243.721907191
65086,3874434.350585862
65087,5215421.903804225
65088,4338952.587926347
65089,3454840.181366574
65090,5743476.603822109
65091,5437083.829996809
65092,4473315.141923735
65093,6650082.878960522
65094,4259408.26481363
65095,4520358.661209552
65096,4699371.741632679
65097,2241214.096022854
65098,3358475.391033396
65099,3367344.6856380193
65100,3209768.0673299334
65101,5778790.5244070785
65102,3566625.290236198
65103,5024255.253440332
65104,3864216.6308864597
65105,4018350.5065696226
65106,6865608.54436284
65107,2894673.0632133787
65108,8075322.262093991
65109,1940824.0894539536
65110,4956425.879246839
65111,5524491.555242074
65112,3990018.5190810994
65113,7128873.918732545
65114,4076495.170736988
65115,4660958.90029441
65116,3414096.032030984
65117,3170561.557580513
65118,3377065.165758052
65119,4608871.318137135
65120,5257777.806426446
65121,3643498.7234289744
65122,2790597.679597404
65123,2440097.2069988493
65124,2100103.8941765134
65125,3820417.3239276106
65126,2670859.364147473
65127,5375208.164941554
65128,2857535.9909111233
65129,3121319.141455308
65130,6787182.348853656
65131,4677154.4480764335
65132,6063515.394942771
65133,3453955.2761208895
65134,7466635.145086838
65135,2934648.6341240257
65136,4913533.921810698
65137,3538852.529456795
65138,4615322.631951176
65139,4957873.736485663
65140,4270869.6774818
65141,3457360.136554813
65142,4834957.833997934
65143,3683161.235517589
65144,5359586.440692964
65145,5487501.3556880355
65146,2245667.5407660226
65147,3781944.679950487
65148,3554389.7165506016
65149,5030004.601558984
65150,4980012.758448982
65151,3843217.567430258
65152,2511815.1204168713
65153,3214741.7095967433
65154,5459951.025223328
65155,2417482.476790237
65156,6286074.877151236
65157,5458847.632806676
65158,2305163.1761259753
65159,5157050.304870243
65160,2994412.4448607685
65161,4906788.740428445
65162,3603855.690002137
65163,5715707.017616914
65164,7817494.229840511
65165,6084177.128393757
65166,2499288.3535351744
65167,3181862.23295295
65168,3357372.0714465063
65169,5108046.135878626
65170,2629275.045102898
65171,5683743.998790086
65172,5010261.210330604
65173,4668080.316816043
65174,5374951.297070011
65175,6148037.165556211
65176,2406682.6983878915
65177,5374767.270620343
65178,3455837.1007911195
65179,3860854.8661968997
65180,5509508.574782528
65181,3807179.98632486
65182,2930458.6381103788
65183,7577163.453997138
65184,5089302.167871276
65185,3375953.2982316306
65186,5481382.718482581
65187,2639361.5023724376
65188,6235482.567376017
65189,4035550.7781115454
65190,6698956.929897679
65191,4704989.197676832
65192,4837834.107919821
65193,5263010.145553042
65194,4265332.895400727
65195,3986671.2749180286
65196,5613210.552124886
65197,2792902.788668217
65198,2541059.1517819744
65199,2762264.766866584
65200,3842042.1397631136
65201,3262986.3127555326
65202,5326768.3424651595
65203,4992577.833446267
65204,4828646.609199301
65205,2819450.0614965907
65206,4100048.438107729
65207,4245364.462132605
65208,8025751.415665812
65209,5679977.224725553
65210,5932600.604627937
65211,4368210.465136927
65212,4952233.049028931
65213,2243244.540039463
65214,3559965.7509866273
65215,3323705.289188865
65216,4527886.33497138
65217,2580102.4978073183
65218,4114057.9084466505
65219,5452375.884435811
65220,2851197.444190341
65221,4383487.1136002075
65222,4467861.1582465
65223,4141188.235373428
65224,3083109.6280932757
65225,4077540.345729394
65226,3696842.2894841484
65227,5078649.300519708
65228,6316728.161844858
65229,3994300.297703591
65230,4259423.042879773
65231,2934578.9628528734
65232,7139450.832106413
65233,4781299.078652445
65234,2457101.019856271
65235,6056514.174852746
65236,3429959.2592526153
65237,3212808.542150839
65238,5622159.29124573
65239,2694956.212765079
65240,4733816.154226588
65241,5925844.180089596
65242,3818841.1298047546
65243,3141743.4555865834
65244,3805725.034793754
65245,4293375.096458056
65246,3577185.5303249205
65247,3307325.7681389367
65248,6642704.657216126
65249,4244235.482740174
65250,5687200.635992882
65251,4627068.673164245
65252,5346935.631919219
65253,4116401.0143179176
65254,2518209.7998768236
65255,3993310.4863422974
65256,3666416.139133627
65257,7057281.557687757
65258,2316197.072244718
65259,4352888.165955216
65260,3804280.3097440447
65261,4366707.5636352645
65262,4450746.584366187
65263,2624147.062016837
65264,5547829.33006583
65265,4052750.5763242524
65266,2459925.3658684054
65267,3979545.4817936723
65268,4784065.017738938
65269,3141423.9119988563
65270,3341226.7427423825
65271,6492955.51513702
65272,5099036.469447772
65273,4165743.536344231
65274,4288381.9779959945
65275,3393443.2831683373
65276,6130034.0361556355
65277,7593482.058304933
65278,3372270.8169802236
65279,4970592.20735269
65280,6703084.2519757785
65281,4398731.895677855
65282,2509267.6043753107
65283,1917197.5335207325
65284,2090394.316992985
65285,3723638.399656439
65286,4384960.947454664
65287,4191943.6205941164
65288,4588558.331379072
65289,5082424.441378901
65290,4716754.172952325
65291,3863232.2438787357
65292,3466123.213075454
65293,5367648.6621507965
65294,3982373.640045757
65295,4509747.6235472895
65296,5022293.437863839
65297,5365779.835309263
65298,3971839.3453591377
65299,4151120.969444909
65300,4000189.7106974553
65301,3250679.8448732942
65302,1950918.930569373
65303,3677710.6932947934
65304,4682765.445589639
65305,1798537.6631472032
65306,3113984.4020776087
65307,4487536.902974634
65308,3071049.7013628897
65309,8794775.300418695
65310,7312254.569293902
65311,5128446.079404066
65312,8943968.280408952
65313,2685637.0109638455
65314,2392097.920938239
65315,4684243.729020869
65316,3758535.892801578
65317,2914707.07815266
65318,3117439.266771879
65319,3613232.7362746713
65320,3566099.3376512243
65321,3479072.0522299344
65322,5476849.929390965
65323,3954812.9732000916
65324,2911244.367794202
65325,3237419.3453235263
65326,4297427.631054161
65327,4477647.3073839955
65328,3906228.618256931
65329,2847813.136085717
65330,6060200.826018791
65331,4882558.778862516
65332,2969335.0695257457
65333,3809208.9390887194
65334,5208241.115599711
65335,4768757.690640729
65336,4359498.988040466
65337,3343546.982481276
65338,3851203.7490742025
65339,4402535.486242022
65340,4996397.771442335
65341,3880923.086021936
65342,3649613.5268833195
65343,2965416.9929731917
65344,5064245.238693537
65345,3580568.911337365
65346,4688371.394011541
65347,5169558.537186662
65348,6201078.711626386
65349,5856456.770802829
65350,3668144.451890477
65351,4133151.597083996
65352,5366954.458518882
65353,3498266.758233783
65354,4917888.110673295
65355,3114282.2551108734
65356,4088600.245072244
65357,6461253.876551321
65358,4061630.7482954008
65359,5680298.679087405
65360,3406098.9769333876
65361,3364353.2440570965
65362,3938428.588246498
65363,5584814.081748692
65364,4602479.285858376
65365,6040056.181542848
65366,4654290.075200667
65367,4180075.193343489
65368,3536420.8410474625
65369,2880482.835037894
65370,3182570.675655893
65371,5597039.798798127
65372,4267966.095571682
65373,4696098.87047393
65374,6644943.408791523
65375,3996020.386783411
65376,4333683.366254613
65377,3147042.2920379364
65378,3982541.4870144418
65379,3567896.038442429
65380,5067584.536747266
65381,4454476.915335553
65382,4434875.842482527
65383,2481018.07665591
65384,9579631.01761423
65385,6668852.318183484
65386,3409347.399385004
65387,2818305.331564231
65388,3416846.6131288484
65389,6906423.269014735
65390,5912600.414977219
65391,8399582.368361328
65392,6423388.2010053275
65393,3657586.617985155
65394,6341776.540711214
65395,8775421.025998872
65396,4237907.052244209
65397,2274568.574132859
65398,4295758.217617326
65399,2921306.610849574
65400,5519474.7496672
65401,3100044.707193712
65402,2113914.3240881287
65403,2794591.954129391
65404,4678512.508499055
65405,5473130.596628273
65406,5624880.083630804
65407,6020686.688144539
65408,5360040.075380269
65409,4544970.574232113
65410,5064491.009856486
65411,3270283.3817474004
65412,4020152.8859982933
65413,3515546.242690176
65414,3719507.0585255125
65415,6991452.809717507
65416,2042374.0606351614
65417,4894113.404425617
65418,6289513.554626705
65419,3290941.727649461
65420,4636900.750467914
65421,4502561.402201233
65422,4774803.221603868
65423,3349486.005277794
65424,4413684.663002834
65425,4244216.786106544
65426,4336785.604138132
65427,3062315.5951862256
65428,5429872.006833527
65429,3788144.3542513605
65430,5184372.915967767
65431,4320224.697018577
65432,5723989.865400399
65433,5369324.552301131
65434,3424207.3050031518
65435,3771913.6604082645
65436,2286041.4003949566
65437,5523315.599587934
65438,5267354.999558619
65439,4000144.8613627315
65440,3518583.098509834
65441,4599440.533948402
65442,3892618.415719526
65443,2948944.669732319
65444,3697711.9547012267
65445,8292554.745620025
65446,6666072.720000536
65447,3191504.791512643
65448,2541154.3890398103
65449,9096469.485819822
65450,3367713.5444762902
65451,3796476.444877108
65452,2479378.9570836187
65453,5999353.965519533
65454,4540015.563187639
65455,4411700.810339887
65456,4992321.494038268
65457,6954639.302728231
65458,4291420.112013658
65459,4347048.977624742
65460,4114862.202283288
65461,4611354.154317602
65462,5904299.119159482
65463,3357263.1096391054
65464,3429468.5579480585
65465,4092467.0952385166
65466,3701051.062028291
65467,4574120.925962271
65468,4738639.6334735565
65469,3549249.2722007115
65470,5294754.593944655
65471,4457989.158323811
65472,2929384.2409011745
65473,6357738.335036215
65474,4507829.239914611
65475,4309553.921143514
65476,2558417.6598143703
65477,3239238.4595648027
65478,3302164.5704332674
65479,5846179.040357436
65480,3667335.2148052882
65481,3790637.776735256
65482,5668197.336489867
65483,3655225.256866189
65484,6054091.590280573
65485,3624337.6402217257
65486,3880349.086835785
65487,6928643.84499804
65488,3810291.82352952
65489,2152623.866634662
65490,3715403.3288002703
65491,4533612.318075678
65492,3292972.841299104
65493,5943748.374249968
65494,4956594.11860792
65495,3365310.0636947555
65496,5761258.532410078
65497,4862515.229922138
65498,3016919.7787987837
65499,3735711.846880729
65500,4506621.900191811
65501,2913024.41002985
65502,6435549.540642089
65503,3095812.812335085
65504,4635609.286299747
65505,3154763.8176119914
65506,3286181.9488614514
65507,3820050.5744844927
65508,4118991.2211995167
65509,4285629.450833648
65510,4750805.251733588
65511,2771693.963518752
65512,2572876.385374921
65513,6341327.294296315
65514,4551154.828037253
65515,6366443.838966684
65516,5146286.245280262
65517,5864268.270932963
65518,5287504.299631985
65519,4679060.615534488
65520,6498574.795848947
65521,3226551.503163208
65522,3067069.4593062587
65523,3881749.9187831245
65524,3342932.4412897723
65525,4751166.293217134
65526,2975261.098706425
65527,8519105.734581186
65528,1888216.0348688045
65529,2782305.706871017
65530,3475599.2192421984
65531,4542968.002193219
65532,4348323.836433543
65533,3722685.426012942
65534,4185072.93081217
65535,4135672.33396589
65536,5355412.145446283
65537,3746178.477339051
65538,2425886.7129290444
65539,5141265.35174529
65540,3463442.6978006656
65541,2913842.5080665536
65542,5167181.313834021
65543,4708732.743011002
65544,5523963.725050189
65545,4095809.4828263186
65546,3020643.3821845725
65547,2701453.8830608865
65548,2450084.5701885414
65549,6515290.924263048
65550,3164344.851458436
65551,7396833.48525119
65552,6942009.109363382
65553,5250701.0404613
65554,1976589.8872865476
65555,3672150.766421237
65556,4694596.1344046565
65557,3228216.620474548
65558,4207309.3839792805
65559,4100991.935620382
65560,3545324.1172237857
65561,5743470.834821603
65562,2564717.7797035943
65563,3875977.6575517715
65564,3632056.3974294583
65565,5484713.704704208
65566,3413207.843372907
65567,3717465.2039183234
65568,4717404.115876977
65569,6469600.092744867
65570,3442226.674888175
65571,3676428.376224414
65572,5451064.239678628
65573,5343156.263502828
65574,4033521.055200902
65575,4870076.786686277
65576,4150593.036512957
65577,3184979.030910117
65578,6225223.590344785
65579,2865553.794738649
65580,3583724.369559386
65581,4882660.7241477305
65582,4511465.524182347
65583,5103164.509607088
65584,2760552.4586660033
65585,5433579.031430599
65586,2887846.711778531
65587,3440491.710033738
65588,3365210.5524207354
65589,6461643.192807098
65590,3460848.575695373
65591,4217704.785312468
65592,3708621.7654256322
65593,5240261.128961974
65594,5058648.685587775
65595,3794492.3279208723
65596,3408691.6106638284
65597,3847358.7422609953
65598,3504296.5312131103
65599,5234863.543216066
65600,2447654.842829626
65601,4050369.2064252635
65602,2935083.6606212687
65603,3810870.1387883723
65604,2951476.457497252
65605,3444801.591104233
65606,2305415.9763107835
65607,2839996.329183072
65608,4298964.601553312
65609,4541906.786800524
65610,5535738.0693868445
65611,4250713.29166551
65612,5605682.25440162
65613,7452117.300665159
65614,6324731.095339798
65615,5010013.046760709
65616,4980033.284730939
65617,3309568.937977053
65618,3279481.745590828
65619,3953957.726766757
65620,6825837.970222624
65621,4982405.616698374
65622,3536574.651324681
65623,4946216.247280539
65624,3973488.5380885517
65625,3118373.8891982543
65626,3018238.4402123387
65627,3483988.5323723643
65628,5860557.992415758
65629,4129961.0875920737
65630,3568849.7586939884
65631,4354067.294789574
65632,5683683.712545043
65633,3209874.3903403026
65634,3225665.9609553176
65635,3522643.0226481715
65636,2879440.3959141104
65637,4316703.5898019895
65638,5280854.024696743
65639,3574349.603259798
65640,4857653.538795223
65641,3632964.6185866306
65642,4330696.68659445
65643,4636639.4075289965
65644,8279308.61222778
65645,2960909.5014810776
65646,5089726.926524153
65647,6602572.311771786
65648,3325519.7322992734
65649,7005385.0335637
65650,2379773.6048189537
65651,4283063.067834142
65652,3932419.780606913
65653,7137959.835512077
65654,4105158.616093653
65655,4734789.361838965
65656,3726905.3428331846
65657,2935182.1395507767
65658,2792130.5236500455
65659,3887618.33380763
65660,3925144.2658150224
65661,2850092.4616441503
65662,2882670.9598947875
65663,5111259.736321042
65664,4405366.618366694
65665,3178009.836626179
65666,3380392.4855193947
65667,2082296.7662798793
65668,3771577.1668092106
65669,2740337.740413203
65670,6170461.098889826
65671,4978331.2796707135
65672,4045420.324775994
65673,2663971.656694779
65674,5309839.424494574
65675,6615446.039298363
65676,3525365.325421702
65677,4236412.73926071
65678,5605956.165285059
65679,6614302.691435053
65680,4067099.4394223387
65681,3766550.952213599
65682,4512656.1840346055
65683,3222651.7623109
65684,2831646.1224546246
65685,2318425.5369980345
65686,4551547.407861942
65687,6936524.971860338
65688,4465124.554403507
65689,3818988.9213273637
65690,5460158.904980576
65691,3365537.2779185106
65692,5981971.65705481
65693,6057684.7659100015
65694,5058449.9788634805
65695,5543366.24048028
65696,4905922.30456177
65697,4484434.819199777
65698,4967644.746765126
65699,1959608.6774263056
65700,4046598.4839290646
65701,5299105.950265211
65702,5326912.692159405
65703,4890325.150393512
65704,4511578.503708498
65705,5720979.645685229
65706,5155994.710222016
65707,3893285.2780164476
65708,2595709.51763613
65709,3321354.801124653
65710,3920685.8542656926
65711,4530876.502865305
65712,5721526.672282179
65713,5382170.375437343
65714,4236995.67580621
65715,3970741.407532721
65716,4178842.6695195246
65717,3209577.874386867
65718,2723510.5249908785
65719,3534782.563900544
65720,3380009.392982601
65721,4574978.246039902
65722,3706688.2400900912
65723,4144357.387924191
65724,2861691.5667280774
65725,4536917.399716432
65726,3094988.2346460866
65727,4284984.964587856
65728,3802076.1351762214
65729,4205558.725681586
65730,2631237.446359832
65731,5324479.488758689
65732,5746787.998208955
65733,3161756.3854723508
65734,2242185.735763564
65735,2776591.182613916
65736,4159388.0149482284
65737,5205955.36697355
65738,2912454.2109410404
65739,2891401.6276025306
65740,3495007.1656412687
65741,3197643.187302668
65742,3782852.723841237
65743,3362283.009002709
65744,4352293.916418034
65745,2942701.474403674
65746,3459880.6086865556
65747,2587329.1374094808
65748,6015064.469641332
65749,3646388.4461698607
65750,2927080.173195263
65751,4061740.9648395013
65752,3762429.6405380676
65753,2727995.1706094667
65754,4864781.970653034
65755,4869633.062223315
65756,2481540.8959953585
65757,7168707.556101266
65758,3849193.737163785
65759,4155574.875896876
65760,4012644.6959454906
65761,5199093.245257019
65762,2823652.268893288
65763,6202977.055569858
65764,5174529.604999745
65765,3891918.3887343355
65766,2481083.1820595274
65767,5791280.585170276
65768,4713289.009794414
65769,2337120.3059567213
65770,3424646.911881118
65771,4940380.51191608
65772,3032321.7884470355
65773,3484643.788732596
65774,3518385.0447881534
65775,4861975.680474014
65776,4594007.280791399
65777,3648353.2626023544
65778,3214176.8520944053
65779,10052610.515068699
65780,5850943.180811507
65781,2572629.0516594397
65782,4290980.62362937
65783,4067838.8036225843
65784,4795731.665231028
65785,2538560.598233652
65786,3994426.7917663287
65787,3403566.3351602755
65788,6192361.366039253
65789,4080573.947378218
65790,3428574.454803105
65791,3974691.371159903
65792,3472107.264892247
65793,5150446.143014722
65794,4670519.00331332
65795,4591153.412778143
65796,3388402.3038568203
65797,6050117.097715244
65798,4659465.424852426
65799,3889360.6595910145
65800,6502045.681296622
65801,3995532.221539455
65802,4202079.1699903775
65803,4998411.042583369
65804,4645881.601177274
65805,4144440.8370594024
65806,3336344.18125101
65807,3448952.6102200104
65808,3625265.2924294444
65809,3759521.6966174175
65810,4902894.510999678
65811,4571271.4849010445
65812,3929865.529269951
65813,5548749.542188235
65814,6198563.635750444
65815,5076434.0600398965
65816,3000722.1624656366
65817,5837639.62576025
65818,3559114.0946799763
65819,4666545.938777237
65820,3113249.3311955365
65821,4299052.116745829
65822,4400623.554757092
65823,3457156.754201317
65824,3349977.6579882987
65825,5337331.163440757
65826,4392889.918909792
65827,4614390.810576117
65828,3267459.461670967
65829,4130151.8299043914
65830,4419111.343527721
65831,5651309.671641559
65832,3142355.338395829
65833,7883886.110373752
65834,3807876.4030616325
65835,2957467.9455547584
65836,5661428.155618391
65837,2864082.3304018513
65838,4017617.9972135304
65839,3145184.2197269904
65840,3591649.2679703957
65841,3517547.8833569055
65842,2699505.756708666
65843,5471641.093567755
65844,6573158.138404096
65845,4345968.3686002195
65846,4529031.574882854
65847,3285126.444044604
65848,3919136.4608398965
65849,6267044.004239723
65850,3276465.639135923
65851,3806589.570271711
65852,7867789.97107974
65853,4195251.570793112
65854,5798336.755209959
65855,4049662.8670585076
65856,5061192.010100762
65857,5523429.230466498
65858,3213594.2327385712
65859,2673400.350563375
65860,4547988.269506783
65861,5019901.1307662055
65862,4971769.351762733
65863,3654830.593410332
65864,4336417.417253687
65865,2916577.709651588
65866,3490493.422243342
65867,2807834.0004983568
65868,2883398.681970881
65869,5381146.84747473
65870,3598128.3572994797
65871,3110216.5665651686
65872,3998491.471733248
65873,4618435.611958588
65874,6287872.48797807
65875,4411656.371280662
65876,3921050.670462554
65877,3956591.1378968665
65878,3897093.0834430684
65879,4169302.096947432
65880,5474119.329355012
65881,4525084.210222386
65882,3502223.982579106
65883,4192891.730996857
65884,3971143.180310283
65885,3145893.905813123
65886,3629396.002721319
65887,2462533.4842063547
65888,3916175.3861031183
65889,5100465.282946696
65890,2929807.047563618
65891,5110225.1954644555
65892,3105687.19552493
65893,4853652.30697993
65894,5992684.422625794
65895,3849340.7456347807
65896,4136239.7191965785
65897,3849193.737163785
65898,3491027.112130731
65899,4486575.164842817
65900,4528639.623606685
65901,2862797.470303079
65902,5874579.767574961
65903,4616510.20128039
65904,5189913.41896132
65905,2645251.419118734
65906,3060545.0124163064
65907,7106572.400996896
65908,4684039.736709622
65909,4002777.847246593
65910,3042057.7297809017
65911,4577328.322920651
65912,1981252.8354868921
65913,5606226.13330255
65914,5876389.368511533
65915,3233159.604764004
65916,4325264.483309731
65917,3410552.3955311244
65918,5109190.053368551
65919,5179616.843975423
65920,4025037.782100236
65921,3983857.6512103095
65922,4057740.2746009524
65923,4631814.809991255
65924,5313324.0897104675
65925,3487164.9045948614
65926,1957931.5631577666
65927,5093916.445521575
65928,3889157.578249929
65929,6913385.217427609
65930,3073843.7190080173
65931,4139782.716768474
65932,4277710.580183916
65933,3785883.320987201
65934,3655183.513840129
65935,5158463.977642683
65936,5334296.921052822
65937,2745464.7950669844
65938,6303524.012056165
65939,5456919.523533516
65940,4572624.721647715
65941,2815522.5369842853
65942,3471901.116712351
65943,4109422.3944075885
65944,4567223.139201286
65945,3936280.1538088867
65946,3014061.1672158125
65947,6879507.9509332515
65948,4735055.940877361
65949,4607181.916548882
65950,3645888.409180507
65951,2970919.289599
65952,3978652.095474098
65953,2849060.3241886203
65954,4744652.014309858
65955,3974613.6961847455
65956,4512164.9898611065
65957,4497854.064330105
65958,3737078.9835966565
65959,3726249.9346193084
65960,5534263.657193318
65961,6107995.7882479625
65962,2493608.2264739145
65963,3496858.218999019
65964,6879567.18732651
65965,5524607.096200166
65966,3412612.090072018
65967,2502508.1228753915
65968,5061467.518984793
65969,2813845.197431832
65970,6293936.962410423
65971,4494157.3073304705
65972,4265742.428804886
65973,3761001.6186143886
65974,3364316.081627803
65975,4738548.343045489
65976,3558067.595837843
65977,4465676.309895535
65978,3721829.7216597926
65979,3467560.5316336965
65980,5105533.151257181
65981,5291006.361202432
65982,4334401.727727221
65983,3951507.7787524103
65984,4005072.385422973
65985,3119181.5693967952
65986,4644204.565538094
65987,4592888.7702712715
65988,4575276.542558687
65989,3465568.388219925
65990,3972016.4423297574
65991,4141083.8065268043
65992,5277486.598897041
65993,2558810.7870165324
65994,4352346.444255041
65995,1958645.309577412
65996,4834397.880263623
65997,2916923.786434426
65998,4383655.570556114
65999,6524389.652277335
66000,4758459.849950354
66001,6515178.893326201
66002,2974384.7139955424
66003,4543610.6507086195
66004,3020681.5745117157
66005,3971243.407797372
66006,4612711.6692405725
66007,3711519.5167361195
66008,3835601.3901271108
66009,4423190.405566341
66010,4208040.6465681
66011,4823344.38025288
66012,7315240.669203838
66013,3554533.250305028
66014,4613562.700462575
66015,4904443.244355734
66016,3871800.463069821
66017,2787014.346770448
66018,3927371.1892602937
66019,2927939.8975287313
66020,5693197.590215126
66021,4386362.47915166
66022,6016464.411924742
66023,3350411.425864954
66024,3094043.5112980464
66025,5108019.482257104
66026,2762469.5728823277
66027,3402924.3999039787
66028,4582310.127535711
66029,3880342.143712787
66030,3835377.480653085
66031,3789892.641729688
66032,4476324.797732824
66033,2417455.9753335207
66034,3581788.324380195
66035,5506628.5445518205
66036,3620005.0739116445
66037,4217530.789232867
66038,6308081.392531308
66039,2642371.8309383113
66040,5362891.456915639
66041,4562245.76747817
66042,4946278.032507535
66043,3515705.2596816574
66044,4391657.064142296
66045,3649554.010870526
66046,3758299.137175459
66047,4026141.7516188193
66048,7795452.988642902
66049,4459202.486514731
66050,4175478.692497024
66051,3805973.498744942
66052,6308535.189938741
66053,4071325.006383508
66054,2788697.602511225
66055,3399970.804467261
66056,4180477.7965438943
66057,2850206.6326020667
66058,5150474.42053686
66059,4082240.3902829215
66060,3694751.049204106
66061,4193115.2091800217
66062,2589836.3766796985
66063,3234321.7897929274
66064,3481822.341655453
66065,2338663.559585846
66066,5366183.118989579
66067,5094249.783274657
66068,2472895.2847184795
66069,4418958.960890111
66070,2591049.8489786256
66071,3186340.883114526
66072,4706173.036249727
66073,4922044.615099511
66074,3654237.526947161
66075,4487528.682291163
66076,3857974.0004482837
66077,6730769.113649355
66078,4395198.789520783
66079,4986192.313701152
66080,4694225.940668734
66081,8912749.345867202
66082,3316593.8915711474
66083,3154104.346225407
66084,5058004.4707873175
66085,7320757.182514678
66086,2862190.3442022796
66087,4365654.853485842
66088,4159840.409337475
66089,5642790.933676724
66090,3225267.8867760147
66091,4105126.1798365545
66092,4709742.672854898
66093,5841803.2174815945
66094,3471063.310548452
66095,2336448.1537901154
66096,4022394.356109275
66097,4746053.09268665
66098,3411954.46883204
66099,3503164.8632231904
66100,4822666.3451227285
66101,2643843.4593623364
66102,4432555.733874852
66103,3022509.659927369
66104,4073003.758451138
66105,3755099.5736278896
66106,5605001.040222173
66107,5685521.021380976
66108,6604337.1217639055
66109,2885212.5392033104
66110,3250963.592057471
66111,3599922.0081236293
66112,4476880.363750741
66113,3429258.5962685035
66114,4999790.526951304
66115,3037175.191521969
66116,5481545.503603996
66117,4841725.854297186
66118,3336249.4035105356
66119,4523087.928818959
66120,4207413.181161482
66121,4589764.482393282
66122,3608653.0864463104
66123,2293474.2050696854
66124,3320471.1829908346
66125,3474066.109036418
66126,3385398.48779866
66127,3846216.3777241693
66128,5478832.023957644
66129,4061888.049854747
66130,4064530.788304873
66131,3504110.8637681687
66132,3425917.5282594063
66133,4671442.337093245
66134,4664158.72470529
66135,5984097.406413469
66136,3099807.590742493
66137,3066706.630542738
66138,5346665.101031647
66139,4172952.8446884006
66140,2836242.5569044547
66141,2281758.285236925
66142,7615757.760756177
66143,4697970.272864727
66144,3788645.4596733297
66145,4809761.391801524
66146,2696210.025598647
66147,2491029.144667475
66148,4210192.139966409
66149,4324309.042112647
66150,4957721.121462401
66151,3178100.7121201744
66152,3666520.7013619607
66153,6917013.267925526
66154,5348652.681835362
66155,2359494.424863564
66156,4423038.889207993
66157,3668101.4582254845
66158,4255561.319579083
66159,4841688.423497238
66160,2915063.866836497
66161,4847523.406524673
66162,3377530.3028719896
66163,2738873.240586627
66164,4690670.86875313
66165,3219484.4184883106
66166,4412219.354619596
66167,3629920.5423860066
66168,3709830.6020741677
66169,2204342.7760934522
66170,7489811.833442205
66171,5828317.708441884
66172,4235684.737333347
66173,2516240.0485171215
66174,3728618.094731362
66175,7486279.340689264
66176,3722088.5334667973
66177,3885012.419992431
66178,3549770.645649499
66179,4170987.3609668557
66180,4309116.445019084
66181,3669148.203075426
66182,4601661.6864613155
66183,7135240.876676471
66184,4751144.546240974
66185,3139835.2166088484
66186,4795553.822270095
66187,4493427.051834929
66188,4888094.048926031
66189,4382105.107803011
66190,3263223.008707916
66191,3941454.502470327
66192,4736100.398835006
66193,4917912.248977233
66194,2776270.630858458
66195,3351586.02322449
66196,4228050.095131903
66197,4325793.297643104
66198,5368301.725700945
66199,5783050.760347604
66200,2941549.008942702
66201,4004041.524667058
66202,4500387.173204409
66203,3191761.0256360085
66204,3307788.248797389
66205,7244804.613805411
66206,3271802.43665391
66207,3035499.489926635
66208,4028784.513561302
66209,6112620.708707992
66210,3951987.877311261
66211,2735006.875883923
66212,5577602.0107194185
66213,5616093.035912756
66214,4958591.772639954
66215,5292763.9585821675
66216,2414528.803240698
66217,3797180.6860920507
66218,4774695.588766292
66219,3897910.848406436
66220,6809311.462701096
66221,4316231.3042379115
66222,3483815.3405210995
